0	1	date
-0.1277583	51.5073509	7591
-90.19940419999999	38.6270025	42608
-81.65565099999999	30.3321838	8801
-83.357567	33.9519347	49648
-0.1277583	51.5073509	5753
-77.41568889999999	37.5333061	7536
-88.7878678	43.7844397	29291
-78.6375283	43.0106139	47864
-118.4389719	34.2819461	47552
-2.633308	50.942061	64212
138.252924	36.204824	12377
-118.2436849	34.0522342	52999
-81.3210343	40.7747804	63499
-90.23075899999999	15.783471	37341
-91.96233269999999	30.9842977	11429
-75.5638142	39.7540531	3608
-51.92528	-14.235004	40583
53.847818	23.424076	8771
-77.0368707	38.9071923	31364
-78.87835849999999	35.0526641	6323
-74.0059413	40.7127837	40617
-86.7816016	36.1626638	47306
-93.4227274	44.7132969	20509
-77.30637329999999	38.84622359999999	44362
-76.09161700000001	39.5492792	13586
-89.3985283	40.6331249	35772
-75.69719309999999	45.4215296	50029
-74.0059413	40.7127837	34760
-70.8992343	42.5196305	46839
-75.69719309999999	45.4215296	40024
-95.55077709999999	30.7235263	16372
-1.1397592	52.6368778	11116
-74.0059413	40.7127837	39802
-71.3824374	42.4072107	60460
-79.3831843	43.653226	51890
-75.91797380000001	42.09868669999999	53442
76.31585439999999	10.0071908	30489
-81.5157535	27.6648274	23117
-122.0838511	37.3860517	61815
-74.01199	40.70533200000001	46873
-83.55521200000001	41.6639383	47600
-91.8318334	35.20105	10766
-84.1318632	36.1034126	42429
-73.66568339999999	41.0017643	34626
-74.6049061	40.5939636	23857
-95.712891	37.09024	9434
-87.6297982	41.8781136	42776
-87.6297982	41.8781136	35568
-85.3232139	51.253775	44490
-121.4943996	38.5815719	44951
-74.0059413	40.7127837	60809
-86.5804473	35.5174913	54174
34.1643201	-0.4115968	57489
36.8219462	-1.2920659	5528
-89.3985283	32.3546679	44394
-117.8131125	33.8886259	40952
-3.435973	55.378051	45702
133.775136	-25.274398	3867
-76.28587259999999	36.8507689	57769
-71.1061639	42.4184296	41896
-82.1012554	39.3292396	6694
-98.32529319999999	26.2159066	44405
-87.2169149	30.42130899999999	59975
-86.158068	39.768403	9577
12.9291235	41.8182144	48079
-97.01500779999999	32.9545687	33678
-66.590149	18.220833	46082
-75.33959949999999	40.6639728	19953
-117.9145036	33.8352932	41768
-79.9958864	40.44062479999999	10316
-86.1349019	40.2671941	8202
-83.0302033	42.5803122	23804
-80.8431267	35.2270869	5513
75.8577258	22.7195687	4282
-79.95589679999999	39.629526	33049
34.779603	-0.677334	57248
107.6191228	-6.9174639	51403
-90.3975928	31.701277	37209
-98.4842465	39.011902	51741
-1.1743197	52.3555177	28137
-81.3444573	35.7344538	40603
-43.1728965	-22.9068467	14585
-95.712891	37.09024	64148
-111.0937311	39.3209801	14450
-95.712891	37.09024	19204
-114.7420408	44.0682019	45278
-79.01929969999999	35.7595731	10903
10.7522454	59.9138688	62378
-83.4326841	38.1839705	21964
-84.30066599999999	34.1321631	26163
-81.84799249999999	41.4124339	1427
