0	1	date
-91.8318334	37.9642529	-836
-77.09098089999999	38.8816208	-476
-95.712891	37.09024	649
-104.990251	39.7392358	-771
-95.712891	37.09024	0
-1.5490774	53.8007554	0
-105.937799	35.6869752	0
-83.985	42.43472	437
-95.712891	37.09024	-690
-82.92906959999999	40.1261743	0
-74.167924	41.3420381	0
-119.4179324	36.778261	-796
-95.712891	37.09024	361
-122.1141298	37.3852183	-510
-81.5157535	27.6648274	711
-96.79698789999999	32.7766642	-877
-81.5157535	27.6648274	-636
-85.6602058	30.1588129	839
-95.712891	37.09024	812
-75.1652215	39.9525839	-681
-117.7890854	33.7138183	678
-71.9994067	41.083151	0
-74.0059413	40.7127837	372
-104.6188944	50.4452112	0
-98.32529319999999	26.2159066	676
-87.7391935	39.0053201	0
-118.2436849	34.0522342	-668
-111.7256936	33.6042079	812
-89.3985283	40.6331249	700
-74.0059413	40.7127837	526
77.7659498	27.9835165	0
-81.5157535	27.6648274	128
-3.435973	55.378051	80
-77.4360481	37.5407246	-585
-82.4542632	27.0997775	-470
-92.6896184	47.85241810000001	-844
-86.158068	39.768403	350
-87.3770419	44.8341639	-177
-110.3625658	46.8796822	0
-81.0348144	34.0007104	0
-82.9000751	32.1656221	651
-74.0059413	40.7127837	-102
-122.4559599	38.2937679	-718
-79.3831843	43.653226	457
-75.63740829999999	40.3337075	-794
178.065032	-17.713371	943
-75.69719309999999	45.4215296	0
-106.7333599	34.806166	-855
37.6173	55.755826	788
-75.3878525	43.3447295	-403
-122.6706498	45.42067489999999	623
-87.8443151	42.2791365	0
-95.712891	37.09024	-765
-121.6219177	39.7596061	-778
-118.1047866	33.7414064	-473
-94.6858998	46.729553	-658
-78.8783689	42.88644679999999	440
-73.9441579	40.6781784	-419
-74.0059413	40.7127837	0
-118.2702036	34.0869409	0
-83.7802214	42.5294773	-680
-80.13731740000001	26.1224386	440
-86.7816016	36.1626638	750
-80.17564809999999	33.0185039	0
-122.6764816	45.5230622	-476
-95.712891	37.09024	729
-71.25032569999999	41.60232449999999	0
-91.8318334	35.20105	0
-75.83465249999999	37.4697869	-636
-83.6874562	43.0125274	-525
-97.7430608	30.267153	180
-78.6568942	37.4315734	-660
-74.2990401	41.6081492	0
-86.2555067	31.2826685	0
92.5792482	24.4548506	526
-95.712891	37.09024	-763
-106.6055534	35.0853336	-733
-117.1610838	32.715738	700
28.6498144	-12.9906407	318
-90.19940419999999	38.6270025	599
-84.3879824	33.7489954	361
-84.3032916	33.8414782	0
-74.0059413	40.7127837	-530
-81.83569	41.3144966	-400
-63.5752387	44.64876350000001	-505
-97.47809540000002	35.6528323	-619
-105.7820674	39.5500507	0
9.9936818	53.5510846	0
-74.0059413	40.7127837	-340
3.736207	51.6900559	636
-63.41681359999999	46.510712	158
-122.3320708	47.6062095	-401
-81.5157535	27.6648274	77
-82.99879419999999	39.9611755	-807
-87.82895479999999	42.1275267	760
-0.1277583	51.5073509	409
-87.6297982	41.8781136	-765
-83.0457538	42.331427	-718
-119.5577997	45.3531842	-836
-117.4260466	47.6587802	0
-118.8375937	34.1705609	-802
-119.4179324	36.778261	493
-75.2207323	40.688432	0
-73.9441579	40.6781784	0
-84.3879824	33.7489954	-557
-71.0328284	42.3917638	-525
18.643501	60.12816100000001	0
-81.5157535	27.6648274	0
-73.9441579	40.6781784	-690
-91.96233269999999	30.9842977	437
-88.99368729999999	40.4842027	0
-118.2436849	34.0522342	0
-74.7922202	40.0205975	-251
-85.3096801	35.0456297	0
-90.704279	35.84229670000001	525
-95.712891	37.09024	0
-77.1945247	41.2033216	-770
-85.3232139	51.253775	134
-105.0749801	40.3977612	-226
-77.84942149999999	40.97912789999999	-509
-77.2497049	38.6581722	51
-111.0937311	34.0489281	0
28.0403312	-26.1477944	0
-86.36191629999999	32.4798575	-636
-119.4179324	36.778261	-275
-4.2026458	56.49067119999999	-888
-78.87835849999999	35.0526641	-898
-0.1277583	51.5073509	-844
-99.9018131	31.9685988	-800
-122.3320708	47.6062095	0
-104.990251	39.7392358	862
-91.8318334	37.9642529	0
-95.99277500000001	36.1539816	-296
-69.4454689	45.253783	458
-85.60236429999999	44.3148443	-611
0.8864021	52.6139686	-440
-3.435973	55.378051	0
-70.29624079999999	41.6687897	0
-92.3340724	38.9517053	536
-76.64127119999999	39.0457549	-402
-120.4359966	34.8652574	-849
-93.4801942	37.1200526	-835
-80.1917902	25.7616798	0
-68.7080959	44.2848738	-296
-94.6807903	38.6194564	-421
-75.69719309999999	45.4215296	-557
-84.3879824	33.7489954	-104
-93.86628189999999	30.2035419	-844
-81.5157535	27.6648274	-571
-74.0059413	40.7127837	0
-77.0469214	38.8048355	795
-122.6764816	45.5230622	-645
-79.9958864	40.44062479999999	0
-81.1637245	33.836081	-624
-119.4179324	36.778261	0
-95.712891	37.09024	0
-82.99879419999999	39.9611755	-639
-84.3879824	33.7489954	658
-97.87722670000001	29.9891052	0
-95.712891	37.09024	-569
30.3350986	59.9342802	0
-71.3824374	42.4072107	0
-78.6568942	37.4315734	493
2.3522219	48.856614	737
-87.6297982	41.8781136	-509
-94.6858998	46.729553	-381
-97.7430608	30.267153	690
-74.4056612	40.0583238	-595
-75.5243682	39.158168	611
-117.7197785	34.0966764	820
-87.6297982	41.8781136	0
-81.5157535	27.6648274	338
-78.8722341	35.06375209999999	-760
-77.0368707	38.9071923	0
-66.2543293	18.4444709	0
-118.1445155	34.1477849	-359
-105.084423	40.5852602	0
-87.6297982	41.8781136	-612
-83.1446485	42.4894801	0
-72.9278835	41.308274	876
-77.1945247	41.2033216	0
-75.52766989999999	38.9108325	0
-92.1193012	32.5093109	-801
-73.087749	41.6032207	0
-75.5668166	39.6620397	0
-119.4179324	36.778261	-844
-95.4624295	32.656913	726
-95.712891	37.09024	-102
-85.7584557	38.2526647	-795
-79.3831843	43.653226	0
-118.8820414	34.285558	-571
-85.60236429999999	44.3148443	-629
-118.3617443	34.0900091	0
-87.6297982	41.8781136	0
-122.2913078	37.8271784	-917
-122.1634582	47.7542651	0
-86.158068	39.768403	-476
-87.6297982	41.8781136	-750
-77.0368707	38.9071923	-557
-74.4056612	40.0583238	0
-95.712891	37.09024	493
-81.1637245	33.836081	862
-117.7902767	33.7147616	-128
-97.678896	30.5082551	0
-95.712891	37.09024	-128
-95.712891	37.09024	798
-90.19940419999999	38.6270025	341
-83.55521200000001	41.6639383	-802
-84.24244490000001	40.1447732	524
15.35923	60.7467784	0
-86.5804473	35.5174913	-777
-91.4984941	44.811349	-778
-93.2650108	44.977753	469
-118.2436849	34.0522342	0
-79.01929969999999	35.7595731	624
-95.712891	37.09024	-226
-74.4056612	40.0583238	445
-122.5465844	45.5394817	361
-111.9400054	33.4255104	0
49.5407284	30.8753731	0
-122.2808356	40.3857087	475
-77.0368707	38.9071923	683
-87.9064736	43.0389025	493
-76.64127119999999	39.0457549	0
-68.26238219999999	12.2018902	0
-89.4012302	43.0730517	0
-0.1277583	51.5073509	-757
-79.93105120000001	32.7764749	-862
-82.9532036	34.6856555	-623
23.9035965	54.8985207	-401
-116.419389	38.8026097	361
-104.7091322	40.4233142	476
-74.0059413	40.7127837	-595
-87.6297982	41.8781136	-296
-82.6267345	27.7518284	-296
-92.381346	36.3353949	750
-121.4943996	38.5815719	-575
-95.1861929	29.8435551	-891
-77.0368707	38.9071923	-726
-81.9495331	26.5628537	340
-96.79698789999999	32.7766642	0
-71.4633956	42.2612067	187
-122.0575434	37.387474	-541
-96.79698789999999	32.7766642	546
-76.99913409999999	41.23202320000001	457
-95.3698028	29.7604267	0
-122.3320708	47.6062095	755
30.3350986	59.9342802	318
-74.4056612	40.0583238	-438
-120.7401386	47.7510741	295
-95.712891	37.09024	790
23.6236353	46.7712101	822
-122.2913078	37.8271784	-493
-95.712891	37.09024	177
-85.7584557	38.2526647	-791
-8.5335055	37.1417854	0
-74.0059413	40.7127837	-718
-102.552784	23.634501	-440
-118.2436849	34.0522342	-680
-95.712891	37.09024	-680
-120.7401386	47.7510741	-812
-95.712891	37.09024	318
-99.9018131	41.4925374	-476
-95.712891	37.09024	361
